recorded_at ,device_id,appliance_id ,voltage_v,current_a,power_w,power_factor,frequency_hz,energy_kwh,,,,
26/5/2025 4:00,ESP32-001,AP02,231.09,0.67,145.91,0.942,49.99,0.1459,,,,
26/5/2025 4:00,ESP32-001,AP03,219.4,0,0,1,50.01,0,,,,
26/5/2025 4:00,ESP32-001,AP04,222.74,0,0,1,50.04,0,,,,
26/5/2025 4:00,ESP32-001,AP05,223.58,0,0,1,49.97,0,,,,
26/5/2025 4:00,ESP32-001,AP06,216.97,0,0,1,49.99,0,,,,
26/5/2025 5:00,ESP32-001,AP01,225.41,9.397,1875.32,0.885,49.98,1.8753,,,,
26/5/2025 5:00,ESP32-001,AP01,226.81,6.292,1336.48,0.936,50.02,1.3365,,,,
26/5/2025 5:00,ESP32-001,AP01,226.39,0,0,1,49.98,0,,,,
26/5/2025 5:00,ESP32-001,AP01,224.1,6.584,1372.07,0.93,50.02,1.3721,,,,
26/5/2025 5:00,ESP32-001,AP01,224.28,7.052,1483.72,0.938,50.02,1.4837,,,,
26/5/2025 5:00,ESP32-001,AP02,219.89,0.703,137.37,0.888,49.98,0.1374,,,,
26/5/2025 5:00,ESP32-001,AP03,225.24,0,0,1,49.98,0,,,,
26/5/2025 5:00,ESP32-001,AP04,221.63,0,0,1,50.01,0,,,,
26/5/2025 5:00,ESP32-001,AP05,225.66,0,0,1,49.98,0,,,,
26/5/2025 5:00,ESP32-001,AP06,224.37,0,0,1,49.99,0,,,,
26/5/2025 6:00,ESP32-001,AP01,227.91,0,0,1,50.03,0,,,,
26/5/2025 6:00,ESP32-001,AP01,221.9,7.875,1554.62,0.89,50.04,1.5546,,,,
26/5/2025 6:00,ESP32-001,AP01,219.57,0,0,1,50,0,,,,
26/5/2025 6:00,ESP32-001,AP01,223.85,7.307,1528.5,0.935,49.97,1.5285,,,,
26/5/2025 6:00,ESP32-001,AP01,223.99,0,0,1,49.98,0,,,,
26/5/2025 6:00,ESP32-001,AP02,224.54,0.453,93.23,0.916,50.01,0.0932,,,,
26/5/2025 6:00,ESP32-001,AP03,219.64,0,0,1,50.03,0,,,,
26/5/2025 6:00,ESP32-001,AP04,225.42,0,0,1,50.02,0,,,,
26/5/2025 6:00,ESP32-001,AP05,223.12,0,0,1,50.02,0,,,,
26/5/2025 6:00,ESP32-001,AP06,225.84,0.072,15.7,0.966,50,0.0157,,,,
26/5/2025 7:00,ESP32-001,AP01,223.03,0,0,1,50.01,0,,,,
26/5/2025 7:00,ESP32-001,AP01,224.86,0,0,1,49.98,0,,,,
26/5/2025 7:00,ESP32-001,AP01,225.93,0,0,1,50,0,,,,
26/5/2025 7:00,ESP32-001,AP01,230.77,0,0,1,49.95,0,,,,
26/5/2025 7:00,ESP32-001,AP01,220.68,6.666,1405.86,0.956,50.02,1.4059,,,,
26/5/2025 7:00,ESP32-001,AP02,224.16,0.391,83.72,0.955,50,0.0837,,,,
26/5/2025 7:00,ESP32-001,AP03,219.58,0,0,1,50.02,0,,,,
26/5/2025 7:00,ESP32-001,AP04,229.29,0,0,1,50.02,0,,,,
26/5/2025 7:00,ESP32-001,AP05,219.53,0,0,1,49.99,0,,,,
26/5/2025 7:00,ESP32-001,AP06,220.17,0.069,14.59,0.964,49.97,0.0146,,,,
26/5/2025 8:00,ESP32-001,AP01,217.1,0,0,1,50.02,0,,,,
26/5/2025 8:00,ESP32-001,AP01,222.45,0,0,1,50.02,0,,,,
26/5/2025 8:00,ESP32-001,AP01,220.06,0,0,1,50.02,0,,,,
26/5/2025 8:00,ESP32-001,AP01,221.5,0,0,1,49.99,0,,,,
26/5/2025 8:00,ESP32-001,AP01,224.73,0,0,1,50.02,0,,,,
26/5/2025 8:00,ESP32-001,AP02,220.21,0.643,133.97,0.946,49.97,0.134,,,,
26/5/2025 8:00,ESP32-001,AP03,223.13,0,0,1,50.03,0,,,,
26/5/2025 8:00,ESP32-001,AP04,228.72,0,0,1,50,0,,,,
26/5/2025 8:00,ESP32-001,AP05,224.95,0,0,1,49.99,0,,,,
26/5/2025 8:00,ESP32-001,AP06,223.62,0,0,1,50.02,0,,,,
26/5/2025 9:00,ESP32-001,AP01,223.67,0,0,1,50,0,,,,
26/5/2025 9:00,ESP32-001,AP01,227.16,0,0,1,50.01,0,,,,
26/5/2025 9:00,ESP32-001,AP01,225.72,0,0,1,50.01,0,,,,
26/5/2025 9:00,ESP32-001,AP01,222.38,0,0,1,50.02,0,,,,
26/5/2025 9:00,ESP32-001,AP01,218.7,0,0,1,49.99,0,,,,
26/5/2025 9:00,ESP32-001,AP02,219.54,0.511,100.54,0.896,50.01,0.1005,,,,
26/5/2025 9:00,ESP32-001,AP03,224.38,0,0,1,50.03,0,,,,
26/5/2025 9:00,ESP32-001,AP04,219.93,0,0,1,50.04,0,,,,
26/5/2025 9:00,ESP32-001,AP05,226.13,0,0,1,50.03,0,,,,
26/5/2025 9:00,ESP32-001,AP06,224.1,0,0,1,49.98,0,,,,
26/5/2025 10:00,ESP32-001,AP01,220.35,0,0,1,49.99,0,,,,
26/5/2025 10:00,ESP32-001,AP01,221.4,7.066,1469.27,0.939,50.01,1.4693,,,,
26/5/2025 10:00,ESP32-001,AP01,222.99,0,0,1,50.02,0,,,,
26/5/2025 10:00,ESP32-001,AP01,227.15,0,0,1,50,0,,,,
26/5/2025 10:00,ESP32-001,AP01,219.5,0,0,1,49.99,0,,,,
26/5/2025 10:00,ESP32-001,AP02,224.64,0.681,138.74,0.907,49.99,0.1387,,,,
26/5/2025 10:00,ESP32-001,AP03,219.32,0,0,1,50.05,0,,,,
26/5/2025 10:00,ESP32-001,AP04,226.42,0,0,1,50,0,,,,
26/5/2025 10:00,ESP32-001,AP05,222.37,0,0,1,50.03,0,,,,
26/5/2025 10:00,ESP32-001,AP06,222.03,0,0,1,49.99,0,,,,
26/5/2025 11:00,ESP32-001,AP01,220.84,0,0,1,50.02,0,,,,
26/5/2025 11:00,ESP32-001,AP01,221.94,0,0,1,50,0,,,,
26/5/2025 11:00,ESP32-001,AP01,225.5,0,0,1,49.99,0,,,,
26/5/2025 11:00,ESP32-001,AP01,220.4,0,0,1,50,0,,,,
26/5/2025 11:00,ESP32-001,AP01,224.31,0,0,1,49.98,0,,,,
26/5/2025 11:00,ESP32-001,AP02,222.77,0.243,52,0.962,50.01,0.052,,,,
26/5/2025 11:00,ESP32-001,AP03,220.26,0,0,1,50.02,0,,,,
26/5/2025 11:00,ESP32-001,AP04,228.57,0,0,1,49.98,0,,,,
26/5/2025 11:00,ESP32-001,AP05,224.65,0,0,1,50.01,0,,,,
26/5/2025 11:00,ESP32-001,AP06,217.4,0,0,1,50.01,0,,,,
26/5/2025 12:00,ESP32-001,AP01,223.34,0,0,1,49.99,0,,,,
26/5/2025 12:00,ESP32-001,AP01,226.54,0,0,1,49.99,0,,,,
26/5/2025 12:00,ESP32-001,AP01,224.83,0,0,1,49.98,0,,,,
26/5/2025 12:00,ESP32-001,AP01,223.67,0,0,1,49.95,0,,,,
26/5/2025 12:00,ESP32-001,AP01,222.87,0,0,1,49.97,0,,,,
26/5/2025 12:00,ESP32-001,AP02,217.93,0.444,88.68,0.915,50,0.0887,,,,
26/5/2025 12:00,ESP32-001,AP03,223.23,0,0,1,49.97,0,,,,
26/5/2025 12:00,ESP32-001,AP04,227.23,0,0,1,49.93,0,,,,
26/5/2025 12:00,ESP32-001,AP05,225.96,1.952,421.18,0.955,50.01,0.4212,,,,
26/5/2025 12:00,ESP32-001,AP06,218.54,0,0,1,49.99,0,,,,
26/5/2025 13:00,ESP32-001,AP01,224.88,0,0,1,49.98,0,,,,
26/5/2025 13:00,ESP32-001,AP01,223.99,0,0,1,49.98,0,,,,
26/5/2025 13:00,ESP32-001,AP01,227.74,0,0,1,50.01,0,,,,
26/5/2025 13:00,ESP32-001,AP01,230.15,0,0,1,50.01,0,,,,
26/5/2025 13:00,ESP32-001,AP01,224.98,0,0,1,49.98,0,,,,
26/5/2025 13:00,ESP32-001,AP02,217.11,0.409,83.86,0.943,50.01,0.0839,,,,
26/5/2025 13:00,ESP32-001,AP03,228.07,0,0,1,50.01,0,,,,
26/5/2025 13:00,ESP32-001,AP04,224.95,0,0,1,49.98,0,,,,
26/5/2025 13:00,ESP32-001,AP05,218.65,0,0,1,49.99,0,,,,
26/5/2025 13:00,ESP32-001,AP06,227.73,0,0,1,49.98,0,,,,
26/5/2025 14:00,ESP32-001,AP01,220.39,0,0,1,50.03,0,,,,
26/5/2025 14:00,ESP32-001,AP01,225.96,0,0,1,49.99,0,,,,
26/5/2025 14:00,ESP32-001,AP01,225.33,0,0,1,50.01,0,,,,
26/5/2025 14:00,ESP32-001,AP01,224.78,0,0,1,49.98,0,,,,
26/5/2025 14:00,ESP32-001,AP01,222.1,0,0,1,49.99,0,,,,
26/5/2025 14:00,ESP32-001,AP02,222.23,0.263,52.58,0.9,50,0.0526,,,,
26/5/2025 14:00,ESP32-001,AP03,226.85,0,0,1,49.98,0,,,,
26/5/2025 14:00,ESP32-001,AP04,217.49,0,0,1,50.02,0,,,,
26/5/2025 14:00,ESP32-001,AP05,225.7,0,0,1,49.95,0,,,,
26/5/2025 14:00,ESP32-001,AP06,221.39,0,0,1,50.03,0,,,,
26/5/2025 15:00,ESP32-001,AP01,228.06,0,0,1,50.02,0,,,,
26/5/2025 15:00,ESP32-001,AP01,225.77,0,0,1,50,0,,,,
26/5/2025 15:00,ESP32-001,AP01,227.28,13.899,3032.56,0.96,50.02,3.0326,,,,
26/5/2025 15:00,ESP32-001,AP01,225.44,0,0,1,50.03,0,,,,
26/5/2025 15:00,ESP32-001,AP01,220.57,0,0,1,50,0,,,,
26/5/2025 15:00,ESP32-001,AP02,221.4,0.571,120.92,0.957,49.99,0.1209,,,,
26/5/2025 15:00,ESP32-001,AP03,224.46,0,0,1,49.99,0,,,,
26/5/2025 15:00,ESP32-001,AP04,221.63,0,0,1,49.99,0,,,,
26/5/2025 15:00,ESP32-001,AP05,225.22,0,0,1,49.98,0,,,,
26/5/2025 15:00,ESP32-001,AP06,218.17,0,0,1,50.04,0,,,,
26/5/2025 16:00,ESP32-001,AP01,219.67,0,0,1,50.02,0,,,,
26/5/2025 16:00,ESP32-001,AP01,222.3,0,0,1,49.97,0,,,,
26/5/2025 16:00,ESP32-001,AP01,229.68,0,0,1,49.99,0,,,,
26/5/2025 16:00,ESP32-001,AP01,226.3,0,0,1,49.98,0,,,,
26/5/2025 16:00,ESP32-001,AP01,223.84,0,0,1,50,0,,,,
26/5/2025 16:00,ESP32-001,AP02,225.08,0.512,101.93,0.885,50,0.1019,,,,
26/5/2025 16:00,ESP32-001,AP03,229.35,0,0,1,50.01,0,,,,
26/5/2025 16:00,ESP32-001,AP04,219.82,0,0,1,50.03,0,,,,
26/5/2025 16:00,ESP32-001,AP05,227.02,0,0,1,50.02,0,,,,
26/5/2025 16:00,ESP32-001,AP06,221.79,0,0,1,50.01,0,,,,
26/5/2025 17:00,ESP32-001,AP01,224.5,0,0,1,49.99,0,,,,
26/5/2025 17:00,ESP32-001,AP01,222.15,0,0,1,50.06,0,,,,
26/5/2025 17:00,ESP32-001,AP01,225.52,13.067,2829.61,0.96,49.99,2.8296,,,,
26/5/2025 17:00,ESP32-001,AP01,227.52,0,0,1,49.99,0,,,,
26/5/2025 17:00,ESP32-001,AP01,225.71,0,0,1,50,0,,,,
26/5/2025 17:00,ESP32-001,AP02,230.88,0.375,80.12,0.927,50.01,0.0801,,,,
26/5/2025 17:00,ESP32-001,AP03,226.98,0,0,1,49.98,0,,,,
26/5/2025 17:00,ESP32-001,AP04,223.27,0,0,1,50.02,0,,,,
26/5/2025 17:00,ESP32-001,AP05,224.13,0,0,1,49.98,0,,,,
26/5/2025 17:00,ESP32-001,AP06,220.9,0,0,1,50.01,0,,,,
26/5/2025 18:00,ESP32-001,AP01,222.36,0,0,1,49.99,0,,,,
26/5/2025 18:00,ESP32-001,AP01,223.14,0,0,1,50.02,0,,,,
26/5/2025 18:00,ESP32-001,AP01,226.44,14.143,2825.49,0.882,49.98,2.8255,,,,
26/5/2025 18:00,ESP32-001,AP01,223.96,0,0,1,49.99,0,,,,
26/5/2025 18:00,ESP32-001,AP01,227.01,0,0,1,50.04,0,,,,
26/5/2025 18:00,ESP32-001,AP02,230.58,0.254,51.83,0.885,49.99,0.0518,,,,
26/5/2025 18:00,ESP32-001,AP03,225.01,0,0,1,50,0,,,,
26/5/2025 18:00,ESP32-001,AP04,226.14,0.737,156.65,0.94,49.99,0.1566,,,,
26/5/2025 18:00,ESP32-001,AP05,227.58,0,0,1,49.99,0,,,,
26/5/2025 18:00,ESP32-001,AP06,221.01,0.078,15.48,0.892,50.03,0.0155,,,,
26/5/2025 19:00,ESP32-001,AP01,223.86,0,0,1,49.95,0,,,,
26/5/2025 19:00,ESP32-001,AP01,223.15,0,0,1,50,0,,,,
26/5/2025 19:00,ESP32-001,AP01,225.94,11.867,2552,0.952,50.03,2.552,,,,
26/5/2025 19:00,ESP32-001,AP01,227.79,0,0,1,50.01,0,,,,
26/5/2025 19:00,ESP32-001,AP01,230.95,0,0,1,50,0,,,,
26/5/2025 19:00,ESP32-001,AP02,222.04,0.316,64.5,0.92,50,0.0645,,,,
26/5/2025 19:00,ESP32-001,AP03,223.87,0,0,1,50,0,,,,
26/5/2025 19:00,ESP32-001,AP04,218.77,0.723,153.33,0.969,50.02,0.1533,,,,
26/5/2025 19:00,ESP32-001,AP05,225.31,2.037,406.12,0.885,49.99,0.4061,,,,
26/5/2025 19:00,ESP32-001,AP06,224.61,0.082,16.48,0.898,50,0.0165,,,,
26/5/2025 20:00,ESP32-001,AP01,227.01,0,0,1,49.98,0,,,,
26/5/2025 20:00,ESP32-001,AP01,225.91,0,0,1,50.01,0,,,,
26/5/2025 20:00,ESP32-001,AP01,228.73,14.424,3059.88,0.927,49.98,3.0599,,,,
26/5/2025 20:00,ESP32-001,AP01,224.24,0,0,1,49.96,0,,,,
26/5/2025 20:00,ESP32-001,AP01,223.54,0,0,1,50.03,0,,,,
26/5/2025 20:00,ESP32-001,AP02,228.28,0.496,100.52,0.888,49.97,0.1005,,,,
26/5/2025 20:00,ESP32-001,AP03,219.61,0,0,1,49.99,0,,,,
26/5/2025 20:00,ESP32-001,AP04,227.17,0.721,157.76,0.963,49.97,0.1578,,,,
26/5/2025 20:00,ESP32-001,AP05,222.46,2.068,416.11,0.905,49.99,0.4161,,,,
26/5/2025 20:00,ESP32-001,AP06,224.84,0.079,16.48,0.926,49.99,0.0165,,,,
26/5/2025 21:00,ESP32-001,AP01,226.56,0,0,1,50,0,,,,
26/5/2025 21:00,ESP32-001,AP01,228.31,6.776,1413.71,0.914,49.99,1.4137,,,,
26/5/2025 21:00,ESP32-001,AP01,223.84,13.076,2721.73,0.93,50.04,2.7217,,,,
26/5/2025 21:00,ESP32-001,AP01,228.04,6.623,1456.91,0.965,49.99,1.4569,,,,
26/5/2025 21:00,ESP32-001,AP01,222.85,7.411,1546.1,0.936,50.02,1.5461,,,,
26/5/2025 21:00,ESP32-001,AP02,226.86,0.272,56.62,0.917,50.01,0.0566,,,,
26/5/2025 21:00,ESP32-001,AP03,224.51,0,0,1,50.03,0,,,,
26/5/2025 21:00,ESP32-001,AP04,220.28,0.807,157.06,0.884,50.03,0.1571,,,,
26/5/2025 21:00,ESP32-001,AP05,223.67,1.971,411.32,0.933,49.97,0.4113,,,,
26/5/2025 21:00,ESP32-001,AP06,226.34,0.079,16.11,0.906,49.98,0.0161,,,,
26/5/2025 22:00,ESP32-001,AP01,228.28,8.593,1900.58,0.969,50,1.9006,,,,
26/5/2025 22:00,ESP32-001,AP01,228.58,6.863,1393.5,0.888,50.01,1.3935,,,,
26/5/2025 22:00,ESP32-001,AP01,226.01,13.086,2730.65,0.923,50.01,2.7307,,,,
26/5/2025 22:00,ESP32-001,AP01,224.54,7.404,1477.17,0.889,50,1.4772,,,,
26/5/2025 22:00,ESP32-001,AP01,219.47,0,0,1,50,0,,,,
26/5/2025 22:00,ESP32-001,AP02,224.41,0.471,95.6,0.905,50,0.0956,,,,
26/5/2025 22:00,ESP32-001,AP03,218.97,0,0,1,49.99,0,,,,
26/5/2025 22:00,ESP32-001,AP04,220.15,0.804,165.07,0.933,50,0.1651,,,,
26/5/2025 22:00,ESP32-001,AP05,220.28,0,0,1,50,0,,,,
26/5/2025 22:00,ESP32-001,AP06,222.81,0.078,16.5,0.955,50.02,0.0165,,,,
26/5/2025 23:00,ESP32-001,AP01,222.61,0,0,1,50,0,,,,
26/5/2025 23:00,ESP32-001,AP01,219.76,7.263,1450.46,0.909,50.01,1.4505,,,,
26/5/2025 23:00,ESP32-001,AP01,228.95,0,0,1,50.01,0,,,,
26/5/2025 23:00,ESP32-001,AP01,227.37,7.52,1563.4,0.914,50.04,1.5634,,,,
26/5/2025 23:00,ESP32-001,AP01,223.64,7.785,1536.87,0.883,49.97,1.5369,,,,
26/5/2025 23:00,ESP32-001,AP02,222.53,0.679,136.6,0.904,49.95,0.1366,,,,
26/5/2025 23:00,ESP32-001,AP03,223.95,0,0,1,49.95,0,,,,
26/5/2025 23:00,ESP32-001,AP04,223.76,0.829,166.67,0.898,49.98,0.1667,,,,
26/5/2025 23:00,ESP32-001,AP05,223.8,1.838,369.85,0.899,50.02,0.3699,,,,
26/5/2025 23:00,ESP32-001,AP06,223.56,0,0,1,49.99,0,,,,
27/5/2025 0:00,ESP32-001,AP01,226.39,0,0,1,50.01,0,,,,
27/5/2025 0:00,ESP32-001,AP01,226.84,7.084,1434.79,0.893,49.97,1.4348,,,,
27/5/2025 0:00,ESP32-001,AP01,221.19,0,0,1,49.96,0,,,,
27/5/2025 0:00,ESP32-001,AP01,223.85,0,0,1,49.99,0,,,,
27/5/2025 0:00,ESP32-001,AP01,222.29,6.451,1303.25,0.909,49.99,1.3032,,,,
27/5/2025 0:00,ESP32-001,AP02,221.77,0.219,46.25,0.952,50.02,0.0462,,,,
27/5/2025 0:00,ESP32-001,AP03,224.47,0,0,1,50.01,0,,,,
27/5/2025 0:00,ESP32-001,AP04,221.85,0,0,1,49.96,0,,,,
27/5/2025 0:00,ESP32-001,AP05,228.31,0,0,1,49.99,0,,,,
27/5/2025 0:00,ESP32-001,AP06,219.75,0,0,1,49.99,0,,,,
27/5/2025 1:00,ESP32-001,AP01,222.92,0,0,1,50.03,0,,,,
27/5/2025 1:00,ESP32-001,AP01,220.36,7.228,1446.48,0.908,50.01,1.4465,,,,
27/5/2025 1:00,ESP32-001,AP01,223.62,0,0,1,49.98,0,,,,
27/5/2025 1:00,ESP32-001,AP01,220.02,6.577,1377.18,0.952,50.03,1.3772,,,,
27/5/2025 1:00,ESP32-001,AP01,225.38,6.504,1353.49,0.923,50.04,1.3535,,,,
27/5/2025 1:00,ESP32-001,AP02,218.35,0.715,144.13,0.923,50.02,0.1441,,,,
27/5/2025 1:00,ESP32-001,AP03,223.52,0,0,1,50.01,0,,,,
27/5/2025 1:00,ESP32-001,AP04,219.69,0,0,1,49.95,0,,,,
27/5/2025 1:00,ESP32-001,AP05,226.49,0,0,1,49.98,0,,,,
27/5/2025 1:00,ESP32-001,AP06,225.06,0,0,1,50.01,0,,,,
27/5/2025 2:00,ESP32-001,AP01,224.01,9.797,1961.34,0.894,50,1.9613,,,,
27/5/2025 2:00,ESP32-001,AP01,223.83,7.327,1484.8,0.905,50,1.4848,,,,
27/5/2025 2:00,ESP32-001,AP01,226.27,0,0,1,49.97,0,,,,
27/5/2025 2:00,ESP32-001,AP01,224.04,6.038,1304.35,0.964,50,1.3043,,,,
27/5/2025 2:00,ESP32-001,AP01,224,0,0,1,50,0,,,,
27/5/2025 2:00,ESP32-001,AP02,222.24,0.537,108.79,0.912,50.02,0.1088,,,,
27/5/2025 2:00,ESP32-001,AP03,223.1,0,0,1,50.04,0,,,,
27/5/2025 2:00,ESP32-001,AP04,227.71,0,0,1,50.04,0,,,,
27/5/2025 2:00,ESP32-001,AP05,219.37,0,0,1,50.05,0,,,,
27/5/2025 2:00,ESP32-001,AP06,227.83,0,0,1,49.98,0,,,,
27/5/2025 3:00,ESP32-001,AP01,228.66,8.998,1989.33,0.967,49.97,1.9893,,,,
27/5/2025 3:00,ESP32-001,AP01,221.81,7.533,1497.08,0.896,50.01,1.4971,,,,
27/5/2025 3:00,ESP32-001,AP01,227.74,0,0,1,49.98,0,,,,
27/5/2025 3:00,ESP32-001,AP01,226.01,7.502,1516.97,0.895,49.99,1.517,,,,
27/5/2025 3:00,ESP32-001,AP01,218.7,7.219,1407.25,0.891,50.03,1.4073,,,,
27/5/2025 3:00,ESP32-001,AP02,221.79,0.482,94.64,0.885,50,0.0946,,,,
27/5/2025 3:00,ESP32-001,AP03,225.55,0,0,1,50.01,0,,,,
27/5/2025 3:00,ESP32-001,AP04,228.44,0,0,1,50.03,0,,,,
27/5/2025 3:00,ESP32-001,AP05,222.03,0,0,1,49.98,0,,,,
27/5/2025 3:00,ESP32-001,AP06,222.3,0,0,1,49.99,0,,,,
27/5/2025 4:00,ESP32-001,AP01,225.26,9.407,1961.07,0.925,50,1.9611,,,,
27/5/2025 4:00,ESP32-001,AP01,229.28,7.28,1495.69,0.896,49.98,1.4957,,,,
27/5/2025 4:00,ESP32-001,AP01,223.86,0,0,1,49.99,0,,,,
27/5/2025 4:00,ESP32-001,AP01,227.88,0,0,1,50.02,0,,,,
27/5/2025 4:00,ESP32-001,AP01,222.63,7.186,1433.9,0.896,50,1.4339,,,,
27/5/2025 4:00,ESP32-001,AP02,224.12,0.22,46.13,0.936,49.98,0.0461,,,,
27/5/2025 4:00,ESP32-001,AP03,224.54,0,0,1,50,0,,,,
27/5/2025 4:00,ESP32-001,AP04,227,0,0,1,49.99,0,,,,
27/5/2025 4:00,ESP32-001,AP05,224.73,0,0,1,50.02,0,,,,
27/5/2025 4:00,ESP32-001,AP06,229.44,0,0,1,50.01,0,,,,
27/5/2025 5:00,ESP32-001,AP01,221.48,9.632,1898.57,0.89,50.04,1.8986,,,,
27/5/2025 5:00,ESP32-001,AP01,220.26,0,0,1,49.99,0,,,,
27/5/2025 5:00,ESP32-001,AP01,219.9,0,0,1,49.97,0,,,,
27/5/2025 5:00,ESP32-001,AP01,226.04,6.649,1436.3,0.956,50.01,1.4363,,,,
27/5/2025 5:00,ESP32-001,AP01,225.78,6.772,1463.59,0.957,50.01,1.4636,,,,
27/5/2025 5:00,ESP32-001,AP02,221.73,0.305,63.58,0.939,49.98,0.0636,,,,
27/5/2025 5:00,ESP32-001,AP03,222.21,0,0,1,49.98,0,,,,
27/5/2025 5:00,ESP32-001,AP04,217.51,0,0,1,50.02,0,,,,
27/5/2025 5:00,ESP32-001,AP05,220.03,0,0,1,49.98,0,,,,
27/5/2025 5:00,ESP32-001,AP06,224.12,0,0,1,50,0,,,,
27/5/2025 6:00,ESP32-001,AP01,218.35,9.093,1899.98,0.957,50.02,1.9,,,,
27/5/2025 6:00,ESP32-001,AP01,227.18,7.263,1563.27,0.947,49.98,1.5633,,,,
27/5/2025 6:00,ESP32-001,AP01,225.7,0,0,1,49.99,0,,,,
27/5/2025 6:00,ESP32-001,AP01,224,6.767,1417.86,0.935,50,1.4179,,,,
27/5/2025 6:00,ESP32-001,AP01,222.78,7.423,1464.82,0.886,50,1.4648,,,,
27/5/2025 6:00,ESP32-001,AP02,225.4,0.563,117.51,0.926,50.01,0.1175,,,,
27/5/2025 6:00,ESP32-001,AP03,228.31,0,0,1,49.96,0,,,,
27/5/2025 6:00,ESP32-001,AP04,221.27,0,0,1,50,0,,,,
27/5/2025 6:00,ESP32-001,AP05,227.29,1.866,378.05,0.892,50,0.3781,,,,
27/5/2025 6:00,ESP32-001,AP06,225.04,0,0,1,50.01,0,,,,
27/5/2025 7:00,ESP32-001,AP01,223.68,0,0,1,49.96,0,,,,
27/5/2025 7:00,ESP32-001,AP01,219.86,0,0,1,50,0,,,,
27/5/2025 7:00,ESP32-001,AP01,223.85,0,0,1,50.01,0,,,,
27/5/2025 7:00,ESP32-001,AP01,230.4,0,0,1,49.99,0,,,,
27/5/2025 7:00,ESP32-001,AP01,222.53,0,0,1,50.04,0,,,,
27/5/2025 7:00,ESP32-001,AP02,232.38,0.641,137.44,0.923,50,0.1374,,,,
27/5/2025 7:00,ESP32-001,AP03,221.78,0,0,1,50.02,0,,,,
27/5/2025 7:00,ESP32-001,AP04,216.77,0.725,147.31,0.937,50,0.1473,,,,
27/5/2025 7:00,ESP32-001,AP05,222.39,0,0,1,49.98,0,,,,
27/5/2025 7:00,ESP32-001,AP06,231.69,0,0,1,50.01,0,,,,
27/5/2025 8:00,ESP32-001,AP01,225.55,0,0,1,50.03,0,,,,
27/5/2025 8:00,ESP32-001,AP01,220.68,0,0,1,50.05,0,,,,
27/5/2025 8:00,ESP32-001,AP01,227.14,0,0,1,49.97,0,,,,
27/5/2025 8:00,ESP32-001,AP01,228.77,0,0,1,49.99,0,,,,
27/5/2025 8:00,ESP32-001,AP01,222.41,0,0,1,50,0,,,,
27/5/2025 8:00,ESP32-001,AP02,223.09,0.752,149.93,0.893,50.03,0.1499,,,,
27/5/2025 8:00,ESP32-001,AP03,222.48,0,0,1,50.02,0,,,,
27/5/2025 8:00,ESP32-001,AP04,223.48,0,0,1,50,0,,,,
27/5/2025 8:00,ESP32-001,AP05,220.74,0,0,1,50.03,0,,,,
27/5/2025 8:00,ESP32-001,AP06,216.98,0,0,1,50.02,0,,,,
27/5/2025 9:00,ESP32-001,AP01,219.04,0,0,1,50,0,,,,
27/5/2025 9:00,ESP32-001,AP01,225.61,0,0,1,50.02,0,,,,
27/5/2025 9:00,ESP32-001,AP01,222.64,0,0,1,50.02,0,,,,
27/5/2025 9:00,ESP32-001,AP01,220.47,0,0,1,50.01,0,,,,
27/5/2025 9:00,ESP32-001,AP01,227.48,0,0,1,50.02,0,,,,
27/5/2025 9:00,ESP32-001,AP02,222.35,0.311,65.54,0.948,49.99,0.0655,,,,
27/5/2025 9:00,ESP32-001,AP03,225.5,0,0,1,50,0,,,,
27/5/2025 9:00,ESP32-001,AP04,221.75,0,0,1,49.99,0,,,,
27/5/2025 9:00,ESP32-001,AP05,227.79,0,0,1,50,0,,,,
27/5/2025 9:00,ESP32-001,AP06,225.23,0,0,1,50,0,,,,
27/5/2025 10:00,ESP32-001,AP01,221.2,0,0,1,50.01,0,,,,
27/5/2025 10:00,ESP32-001,AP01,221.32,0,0,1,49.97,0,,,,
27/5/2025 10:00,ESP32-001,AP01,221.56,0,0,1,49.99,0,,,,
27/5/2025 10:00,ESP32-001,AP01,229.87,6.681,1438.67,0.937,50.02,1.4387,,,,
27/5/2025 10:00,ESP32-001,AP01,222.9,0,0,1,49.97,0,,,,
27/5/2025 10:00,ESP32-001,AP02,227.52,0.322,71.06,0.969,50.03,0.0711,,,,
27/5/2025 10:00,ESP32-001,AP03,222.55,0,0,1,49.99,0,,,,
27/5/2025 10:00,ESP32-001,AP04,219.69,0,0,1,50.03,0,,,,
27/5/2025 10:00,ESP32-001,AP05,226.92,1.892,401.11,0.934,49.99,0.4011,,,,
27/5/2025 10:00,ESP32-001,AP06,225.24,0,0,1,50,0,,,,
27/5/2025 11:00,ESP32-001,AP01,223.65,0,0,1,49.99,0,,,,
27/5/2025 11:00,ESP32-001,AP01,227.41,0,0,1,49.98,0,,,,
27/5/2025 11:00,ESP32-001,AP01,219.85,0,0,1,50.02,0,,,,
27/5/2025 11:00,ESP32-001,AP01,224.51,0,0,1,49.95,0,,,,
27/5/2025 11:00,ESP32-001,AP01,223.41,0,0,1,50,0,,,,
27/5/2025 11:00,ESP32-001,AP02,226.06,0.377,75.72,0.888,49.99,0.0757,,,,
27/5/2025 11:00,ESP32-001,AP03,226.85,0,0,1,49.98,0,,,,
